,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
427,20026016,0.0,False,Oud-Noord,52.39543,4.92413,Entire home/apt,4,2,1,6,170.0,5,25,True,1,0,4.83,False,42.5,850.0,0.07,0.22,0.17,4.99,0.5123287671232877,850.0
428,20183556,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36444,4.93541,Entire home/apt,2,1,1,5,120.0,5,14,True,0,1,5.0,False,60.0,600.0,0.06,0.19,0.19,4.99,0.0,600.0
429,20325871,0.2,False,IJburg - Zeeburgereiland,52.35657,4.99689,Entire home/apt,2,1,1,1,139.0,5,18,True,0,0,4.92,False,69.5,695.0,0.07,0.13,0.18,4.99,0.7808219178082192,695.0
430,20596974,0.1,False,Oud-Noord,52.39852,4.91651,Entire home/apt,2,1,3,4,95.0,4,14,True,0,0,5.0,False,47.5,380.0,0.05,0.09,0.15,4.99,0.0,487.28767123287673
431,20618345,0.67,False,Westerpark,52.38501,4.86642,Entire home/apt,3,2,1,3,132.0,4,21,True,0,0,4.83,False,44.0,528.0,0.07,0.12,0.19,4.99,0.0,661.3972602739726
432,20669946,0.8,True,Centrum-West,52.3775,4.88771,Entire home/apt,2,1,1,5,250.0,7,34,True,3,0,5.0,True,125.0,1750.0,0.11,0.23,0.27,4.99,0.06301369863013699,1250.0
433,20692335,0.25,False,Noord-Oost,52.39573,4.94277,Entire home/apt,2,1,1,6,150.0,15,1125,True,28,0,4.5,False,75.0,2250.0,0.08,0.21,0.21,4.99,0.14794520547945206,750.0
434,20736260,0.3,True,Centrum-West,52.37567,4.88755,Entire home/apt,4,2,3,17,350.0,7,34,True,3,2,4.96,True,87.5,2450.0,0.11,0.23,0.19,4.99,0.17534246575342466,1750.0
435,20907952,0.23000000000000004,False,De Pijp - Rivierenbuurt,52.3567,4.88879,Entire home/apt,2,1,1,11,345.0,7,365,True,1,1,4.14,False,172.5,2415.0,0.06,0.21,0.23,4.99,0.1863013698630137,1364.041095890411
436,21264368,1.0,False,De Baarsjes - Oud-West,52.36174,4.86483,Entire home/apt,4,2,2,10,250.0,4,8,True,0,0,5.0,True,62.5,1000.0,0.08,0.17,0.25,4.99,0.0,1250.0
437,21317969,0.96,False,De Baarsjes - Oud-West,52.36238,4.85517,Entire home/apt,4,2,2,12,259.0,7,180,True,9,2,4.6,True,64.75,1813.0,0.12,0.22,0.28,4.99,0.4246575342465753,1397.7534246575342
438,21363769,0.32999999999999996,False,De Pijp - Rivierenbuurt,52.34997,4.88727,Entire home/apt,4,2,2,7,320.0,4,1125,True,5,0,4.79,False,80.0,1280.0,0.1,0.23,0.18,4.99,0.0136986301369863,1144.6575342465753
439,21364149,1.0,False,IJburg - Zeeburgereiland,52.3542,4.99427,Entire home/apt,2,1,1,5,90.0,6,20,True,0,0,5.0,False,45.0,540.0,0.07,0.16,0.16,4.99,0.0,450.0
440,21640663,0.8,False,Slotervaart,52.35558,4.83323,Private room,2,1,1,10,42.0,4,25,True,0,0,4.92,True,21.0,168.0,0.09,0.1,0.13,0.99,0.0,294.64383561643837
441,21747088,0.0,False,Centrum-West,52.37561,4.89386,Entire home/apt,3,2,2,4,174.0,21,1125,True,0,0,4.84,False,58.0,3654.0,0.06,0.19,0.19,4.99,0.5068493150684932,870.1095890410959
442,21792561,0.5,False,Westerpark,52.38153,4.87691,Entire home/apt,4,2,2,10,295.0,4,1125,True,0,0,4.83,False,73.75,1180.0,0.08,0.18,0.29,4.99,0.0,1475.0
443,21822487,0.33,False,De Baarsjes - Oud-West,52.36946,4.86441,Entire home/apt,2,1,1,4,175.0,5,1125,True,3,0,5.0,False,87.5,875.0,0.08,0.27,0.18,4.99,0.00821917808219178,505.4109589041096
444,21964561,0.89,False,De Baarsjes - Oud-West,52.36461,4.85876,Entire home/apt,4,2,2,19,475.0,7,21,True,0,0,4.5,False,118.75,3325.0,0.12,0.18,0.37,10.99,0.8493150684931506,2375.0
445,21980258,0.72,False,Zuid,52.35759,4.87369,Entire home/apt,4,2,2,11,299.0,5,1125,True,0,0,4.7,True,74.75,1495.0,0.1,0.2,0.21,4.99,0.0,1683.9315068493152
446,22032316,0.51,False,Centrum-Oost,52.3705,4.91294,Entire home/apt,2,1,2,6,200.0,7,60,True,0,1,4.95,False,100.0,1400.0,0.09,0.26,0.15,4.99,0.0,1000.0
447,22056733,0.0,False,Zuid,52.35715,4.86032,Entire home/apt,2,1,1,7,130.0,25,1125,True,0,0,4.63,False,65.0,3250.0,0.07,0.18,0.14,4.99,0.0,650.0
448,22081165,0.0,False,Oud-Oost,52.36105,4.92658,Entire home/apt,2,1,1,8,90.0,4,30,True,0,0,5.0,False,45.0,360.0,0.06,0.1,0.15,4.99,0.0,450.0
449,22383098,0.8,False,Centrum-West,52.37597,4.8784,Entire home/apt,4,2,3,4,120.0,7,365,True,7,1,4.15,True,30.0,840.0,0.05,0.18,0.16,4.99,0.19452054794520549,579.8767123287671
450,22383562,1.0,False,Westerpark,52.37754,4.8769,Entire home/apt,4,2,4,8,232.0,7,365,True,9,0,4.17,True,58.0,1624.0,0.06,0.23,0.27,4.99,0.1506849315068493,608.2191780821918
451,22383767,0.75,False,Centrum-West,52.37673,4.87867,Entire home/apt,4,2,3,9,229.0,7,365,True,23,0,4.05,True,57.25,1603.0,0.08,0.27,0.29,4.99,0.9342465753424658,641.082191780822
452,22500574,0.0,False,Zuid,52.3468,4.87061,Entire home/apt,2,1,1,6,110.0,20,1125,True,1,0,4.57,False,55.0,2200.0,0.06,0.1,0.18,4.99,0.42191780821917807,550.0
453,22605745,0.8200000000000001,True,Oud-Oost,52.36277,4.92268,Private room,1,1,1,6,71.0,28,1125,True,7,1,4.53,False,71.0,1988.0,0.05,0.13,0.17,2.99,0.3506849315068493,312.1232876712329
454,22663747,0.33,False,IJburg - Zeeburgereiland,52.35689,4.99314,Entire home/apt,3,2,3,11,206.0,4,1125,True,0,0,4.83,False,68.67,824.0,0.07,0.16,0.19,4.99,0.01643835616438356,1044.6575342465753
455,22670599,0.51,False,De Pijp - Rivierenbuurt,52.34818,4.90577,Entire home/apt,2,1,1,6,220.0,4,1124,True,0,0,5.0,False,110.0,880.0,0.07,0.25,0.25,4.99,0.0,1100.0
456,22712436,0.64,False,Centrum-Oost,52.36978,4.92153,Entire home/apt,2,1,1,12,180.0,5,1125,True,0,0,5.0,False,90.0,900.0,0.08,0.17,0.16,4.99,0.0,900.0
457,22716592,0.0,False,Zuid,52.33918,4.84905,Entire home/apt,4,2,4,15,395.0,4,14,True,0,0,5.0,False,98.75,1580.0,0.1,0.19,0.27,4.99,0.6767123287671233,1975.0
458,22883559,0.25,False,Noord-West,52.41044,4.90729,Entire home/apt,6,3,5,13,175.0,6,1125,True,0,0,5.0,False,29.17,1050.0,0.09,0.17,0.18,4.99,0.19452054794520549,875.0
459,22896629,1.0,False,Watergraafsmeer,52.35065,4.94215,Entire home/apt,4,2,4,9,205.0,4,1125,True,0,0,5.0,False,51.25,820.0,0.11,0.18,0.23,4.99,0.0273972602739726,1278.0
460,22966086,0.92,False,Oud-Noord,52.39231,4.92461,Entire home/apt,2,1,1,1,95.0,7,21,True,0,0,4.4,False,47.5,665.0,0.05,0.12,0.14,4.99,0.0027397260273972603,475.1095890410959
461,23059863,1.0,False,Centrum-Oost,52.36452,4.91023,Entire home/apt,2,1,2,12,225.0,6,1125,True,0,0,5.0,False,112.5,1350.0,0.07,0.24,0.27,4.99,0.03561643835616438,1154.6301369863013
462,23105451,0.0,False,Noord-West,52.40661,4.89922,Entire home/apt,4,2,4,13,302.0,5,1125,True,0,0,5.0,False,75.5,1510.0,0.09,0.16,0.39,4.99,0.873972602739726,1509.2465753424658
463,23105565,0.71,False,De Baarsjes - Oud-West,52.36739,4.87076,Private room,2,1,1,3,75.0,7,1125,True,0,0,4.8,False,37.5,525.0,0.04,0.1,0.16,4.99,0.0,375.0
464,23272847,0.52,False,Slotervaart,52.3609,4.83942,Entire home/apt,4,2,2,5,213.0,4,1125,True,0,0,4.94,False,53.25,852.0,0.1,0.17,0.23,4.99,0.0,957.013698630137
465,23364006,0.25,False,Oud-Noord,52.40033,4.91447,Entire home/apt,4,2,2,5,123.0,6,7,True,0,0,4.77,False,30.75,738.0,0.06,0.08,0.16,4.99,0.0,614.2465753424658
466,23414875,0.2,False,IJburg - Zeeburgereiland,52.35638,4.99051,Entire home/apt,4,2,4,6,180.0,5,21,True,0,0,5.0,False,45.0,900.0,0.08,0.23,0.18,4.99,0.4684931506849315,910.2739726027397
467,23462549,0.5800000000000001,True,Centrum-Oost,52.36137,4.89481,Entire home/apt,2,1,1,6,125.0,7,62,True,2,2,4.96,False,62.5,875.0,0.06,0.14,0.17,4.99,0.35342465753424657,607.1917808219179
468,23558784,0.9700000000000001,True,De Aker - Nieuw Sloten,52.34778,4.78807,Private room,1,1,1,1,49.0,28,92,True,5,0,4.51,True,49.0,1372.0,0.1,0.08,0.14,0.99,0.821917808219178,245.82191780821918
469,23606967,0.15000000000000002,False,De Pijp - Rivierenbuurt,52.34216,4.91153,Entire home/apt,2,1,1,6,150.0,4,1125,True,0,0,5.0,False,75.0,600.0,0.08,0.12,0.21,4.99,0.00821917808219178,772.3287671232877
470,23628998,1.0,False,De Baarsjes - Oud-West,52.36699,4.8551,Entire home/apt,2,1,1,8,249.0,7,1125,True,0,0,4.96,False,124.5,1743.0,0.06,0.16,0.21,4.99,0.0,1245.0
471,23647458,0.0,False,De Baarsjes - Oud-West,52.36279,4.86628,Entire home/apt,4,2,2,7,260.0,4,21,True,0,0,4.95,False,65.0,1040.0,0.07,0.13,0.29,4.99,0.0,1300.0
472,23776178,0.76,False,Centrum-West,52.36536,4.87975,Entire home/apt,4,2,2,13,400.0,4,1125,True,0,0,4.630000000000001,True,100.0,1600.0,0.13,0.11,0.27,10.99,0.0,2000.0
473,23806047,0.6900000000000001,False,De Baarsjes - Oud-West,52.36158,4.86126,Entire home/apt,4,2,2,8,200.0,4,8,True,0,0,4.9,False,50.0,800.0,0.12,0.13,0.23,4.99,0.0,1210.0958904109589
474,23852143,1.0,False,De Baarsjes - Oud-West,52.36643,4.87682,Entire home/apt,2,1,1,7,234.0,1000,1001,True,0,2,5.0,False,117.0,234000.0,0.07,0.17,0.21,4.99,0.0,1194.4794520547946
475,23971011,0.73,False,De Pijp - Rivierenbuurt,52.34662,4.89105,Entire home/apt,4,2,3,9,180.0,4,28,True,0,1,5.0,True,45.0,720.0,0.08,0.13,0.22,4.99,0.0,996.3698630136986
476,24276106,0.25000000000000006,False,Centrum-West,52.37292,4.87732,Entire home/apt,4,2,4,3,150.0,4,14,True,0,0,5.0,False,37.5,600.0,0.09,0.15,0.22,4.99,0.030136986301369864,805.2054794520548
477,24362175,0.77,False,Bos en Lommer,52.37703,4.86066,Entire home/apt,4,2,2,9,300.0,4,30,True,3,0,4.86,False,75.0,1200.0,0.06,0.2,0.2,4.99,0.00821917808219178,1492.1917808219177
478,24504360,0.84,False,Centrum-West,52.37858,4.88217,Entire home/apt,3,2,1,13,201.0,4,1122,True,2,1,4.92,False,67.0,804.0,0.08,0.1,0.25,4.99,0.1232876712328767,1058.9178082191781
479,24565009,0.88,False,IJburg - Zeeburgereiland,52.37395,4.96555,Entire home/apt,4,2,2,6,200.0,6,1125,True,0,2,4.82,False,50.0,1200.0,0.11,0.15,0.3,4.99,0.030136986301369864,1204.6301369863013
480,24615144,0.59,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,4,2,2,18,428.0,7,1125,True,12,1,4.55,False,107.0,2996.0,0.09,0.17,0.28,10.99,0.7232876712328767,2021.9178082191781
481,24682460,1.0,False,Noord-West,52.41985,4.90131,Entire home/apt,4,2,2,5,130.0,6,1125,True,0,0,4.96,False,32.5,780.0,0.06,0.18,0.2,4.99,0.005479452054794521,653.082191780822
482,24712459,0.2500000000000001,False,Centrum-West,52.38162,4.88238,Entire home/apt,2,1,1,7,130.0,6,15,True,1,0,4.77,False,65.0,780.0,0.07,0.19,0.18,4.99,0.0027397260273972603,650.0
483,24743141,0.92,False,De Pijp - Rivierenbuurt,52.35744,4.89763,Entire home/apt,4,2,3,8,390.0,5,1125,True,3,0,4.92,True,97.5,1950.0,0.01,0.13,0.24,4.99,0.06575342465753424,1992.6301369863013
484,24766967,0.78,True,De Pijp - Rivierenbuurt,52.34716,4.88712,Private room,2,1,1,4,120.0,5,1125,True,6,2,4.95,False,60.0,600.0,0.05,0.11,0.18,4.99,0.06301369863013699,479.64383561643837
485,24925828,0.33,False,Oud-Oost,52.3634,4.92829,Entire home/apt,2,1,1,12,265.0,4,1125,True,14,0,5.0,False,132.5,1060.0,0.13,0.2,0.29,4.99,0.16164383561643836,1325.0
486,24965334,1.0,False,Geuzenveld - Slotermeer,52.38334,4.8258,Entire home/apt,4,2,2,5,120.0,5,7,True,0,0,4.88,False,30.0,600.0,0.07,0.12,0.16,4.99,0.0,600.0
487,24981353,0.93,True,De Pijp - Rivierenbuurt,52.35468,4.89332,Entire home/apt,4,2,2,16,445.0,7,365,True,1,1,4.63,True,111.25,3115.0,0.1,0.13,0.29,10.99,0.27123287671232876,1595.6575342465753
488,25004866,1.0,False,Centrum-West,52.37107,4.88307,Entire home/apt,4,2,2,10,307.0,7,1124,True,1,1,4.86,True,76.75,2149.0,0.15,0.18,0.2,4.99,0.0027397260273972603,1532.7671232876712
489,25159692,1.0,False,Oostelijk Havengebied - Indische Buurt,52.3639,4.93921,Entire home/apt,2,1,1,2,90.0,5,14,True,0,0,5.0,True,45.0,450.0,0.06,0.09,0.15,4.99,0.0,493.82191780821915
490,25227661,0.67,False,Oud-Oost,52.3553,4.92757,Entire home/apt,2,1,1,6,90.0,4,1125,True,0,0,4.85,False,45.0,360.0,0.05,0.11,0.14,4.99,0.0,450.0
491,25273911,0.88,False,De Pijp - Rivierenbuurt,52.349594,4.890385,Entire home/apt,3,2,4,14,180.0,30,90,True,0,0,4.89,False,60.0,5400.0,0.07,0.22,0.19,4.99,0.0027397260273972603,1406.3013698630136
492,25336232,0.30999999999999994,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,2,1,1,12,231.0,7,1125,True,10,0,5.0,False,115.5,1617.0,0.09,0.14,0.29,4.99,0.6136986301369863,1077.7260273972602
493,25338761,0.78,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,2,1,1,9,218.0,7,1125,True,8,1,5.0,False,109.0,1526.0,0.11,0.19,0.26,4.99,0.03287671232876712,1069.4109589041095
494,25339698,0.5700000000000001,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,2,1,1,11,242.0,7,1125,True,11,1,5.0,False,121.0,1694.0,0.09,0.14,0.26,4.99,0.5726027397260274,1144.027397260274
495,25421355,1.0,False,Geuzenveld - Slotermeer,52.37263,4.81227,Entire home/apt,4,2,4,3,100.0,4,20,True,0,0,4.71,False,25.0,400.0,0.06,0.16,0.21,4.99,0.0,500.32876712328766
496,25435485,0.73,False,Zuid,52.35363,4.8496,Entire home/apt,3,2,2,11,140.0,5,365,True,0,0,5.0,False,46.67,700.0,0.06,0.15,0.2,4.99,0.0,700.0
497,25463991,0.76,False,Centrum-Oost,52.3643,4.88867,Entire home/apt,6,3,5,18,429.0,7,1125,True,2,0,4.46,True,71.5,3003.0,0.1,0.16,0.2,10.99,0.6684931506849315,2031.7260273972602
498,25735095,1.0,True,Oud-Noord,52.39242,4.92422,Entire home/apt,4,2,2,2,50.0,7,30,True,0,0,4.65,False,12.5,350.0,0.05,0.14,0.15,2.99,0.0,249.24657534246575
499,25760744,0.14,False,Bos en Lommer,52.38068,4.85628,Entire home/apt,2,1,1,5,125.0,10,16,True,1,0,4.75,False,62.5,1250.0,0.07,0.16,0.16,4.99,0.01643835616438356,623.7671232876712
500,25802945,1.0,False,Geuzenveld - Slotermeer,52.37392,4.82181,Entire home/apt,2,1,1,7,149.0,5,21,True,0,0,5.0,False,74.5,745.0,0.06,0.13,0.16,4.99,0.021917808219178082,745.013698630137
501,25818312,0.4000000000000001,False,Centrum-Oost,52.36393,4.88797,Entire home/apt,4,2,2,12,250.0,4,1124,True,3,0,4.85,False,62.5,1000.0,0.1,0.2,0.22,4.99,0.01643835616438356,1250.0
502,25902355,1.0,True,De Baarsjes - Oud-West,52.36827,4.86519,Private room,2,1,1,4,120.0,4,9,True,6,5,4.97,True,60.0,480.0,0.05,0.16,0.18,4.99,0.12602739726027398,600.0
503,25994034,0.89,True,Centrum-West,52.37894,4.88327,Entire home/apt,2,1,1,12,185.0,5,21,True,0,0,4.88,False,92.5,925.0,0.08,0.18,0.23,4.99,0.0027397260273972603,978.8356164383562
504,26000168,0.0,False,Zuid,52.35555,4.85095,Entire home/apt,7,4,6,20,450.0,4,1125,True,0,0,4.109999999999999,True,64.29,1800.0,0.11,0.15,0.25,10.99,0.09863013698630137,2250.0
505,26003691,0.8,False,Bos en Lommer,52.37938,4.84683,Entire home/apt,4,2,2,11,200.0,4,25,True,0,1,5.0,False,50.0,800.0,0.1,0.18,0.17,4.99,0.030136986301369864,1000.0
506,26061816,0.19,False,Zuid,52.35415,4.85285,Entire home/apt,2,1,2,3,114.0,8,30,True,0,0,5.0,False,57.0,912.0,0.07,0.16,0.18,4.99,0.0,571.3698630136986
507,26071272,0.18999999999999995,False,Zuid,52.3452,4.86311,Private room,1,1,1,5,89.0,7,1125,True,13,2,5.0,False,89.0,623.0,0.06,0.1,0.17,4.99,0.4301369863013699,408.3835616438356
508,26116665,0.24,False,Oostelijk Havengebied - Indische Buurt,52.36399,4.93729,Entire home/apt,2,1,1,4,125.0,7,30,True,3,0,5.0,False,62.5,875.0,0.07,0.09,0.17,4.99,0.00821917808219178,625.0
509,26292322,0.5,False,IJburg - Zeeburgereiland,52.37375,4.96838,Entire home/apt,4,2,1,2,125.0,4,1125,True,0,0,4.92,False,31.25,500.0,0.06,0.14,0.16,4.99,0.0,625.0
510,26312125,0.35,False,Oud-Noord,52.3923,4.93214,Entire home/apt,5,3,5,7,190.0,4,14,True,0,0,5.0,False,38.0,760.0,0.07,0.17,0.21,4.99,0.16986301369863013,950.0
511,26312130,1.0,False,Oud-Oost,52.36013,4.92895,Entire home/apt,2,1,1,10,133.0,7,12,True,0,0,5.0,False,66.5,931.0,0.06,0.13,0.17,4.99,0.0,619.4383561643835
512,26314462,0.62,False,Oud-Noord,52.40035,4.91375,Entire home/apt,4,2,2,3,123.0,4,1125,True,0,0,4.56,False,30.75,492.0,0.07,0.17,0.15,4.99,0.0,614.2465753424658
513,26465711,0.2,False,Watergraafsmeer,52.35339,4.93679,Entire home/apt,4,2,3,1,75.0,84,1125,True,0,0,5.0,False,18.75,6300.0,0.06,0.12,0.17,4.99,0.16986301369863013,375.0
514,26489604,0.17,False,Zuid,52.35777,4.8518,Entire home/apt,4,2,4,9,250.0,4,30,True,4,2,5.0,False,62.5,1000.0,0.16,0.28,0.23,4.99,0.14246575342465753,1250.0
515,26519263,0.5,False,De Baarsjes - Oud-West,52.3747,4.864,Entire home/apt,2,1,1,2,90.0,5,1125,True,0,0,5.0,False,45.0,450.0,0.04,0.11,0.15,4.99,0.0,450.09589041095893
516,26625840,0.5700000000000001,False,Oud-Oost,52.35281,4.91321,Entire home/apt,2,1,1,4,185.0,4,60,True,5,0,5.0,False,92.5,740.0,0.09,0.16,0.22,4.99,0.01643835616438356,964.3424657534247
517,26744310,1.0,True,De Baarsjes - Oud-West,52.35907,4.84999,Entire home/apt,2,1,2,11,160.0,4,13,True,2,1,4.78,True,80.0,640.0,0.08,0.18,0.2,4.99,0.005479452054794521,795.082191780822
518,26744905,0.5,False,Westerpark,52.39062,4.88676,Entire home/apt,2,1,1,7,100.0,7,1125,True,0,0,4.8,False,50.0,700.0,0.06,0.18,0.2,4.99,0.0,500.0
519,26832364,1.0,False,De Baarsjes - Oud-West,52.36084,4.86549,Entire home/apt,2,1,1,9,250.0,25,30,True,1,1,5.0,True,125.0,6250.0,0.12,0.27,0.2,4.99,0.0027397260273972603,1250.0
520,26936908,0.5700000000000001,False,De Pijp - Rivierenbuurt,52.35032,4.89049,Entire home/apt,2,1,1,8,146.0,4,4,True,0,0,5.0,False,73.0,584.0,0.06,0.15,0.18,4.99,0.1643835616438356,732.1232876712329
521,27051213,0.81,False,Zuid,52.3565,4.87368,Entire home/apt,4,2,2,13,299.0,4,90,True,0,0,4.7,True,74.75,1196.0,0.08,0.32,0.13,4.99,0.0,1706.5753424657535
522,27127011,0.27,False,De Baarsjes - Oud-West,52.36145,4.87516,Entire home/apt,4,2,4,13,429.0,4,1125,True,0,0,4.88,True,107.25,1716.0,0.11,0.14,0.2,10.99,0.01643835616438356,2142.4657534246576
523,27179290,0.67,False,Oud-Oost,52.3587,4.92307,Entire home/apt,2,1,1,7,89.0,4,21,True,0,0,5.0,False,44.5,356.0,0.06,0.13,0.15,4.99,0.0,445.0
524,27184333,0.8399999999999999,True,Centrum-West,52.37032,4.88215,Entire home/apt,2,1,2,9,200.0,4,1125,True,1,2,4.96,True,100.0,800.0,0.08,0.18,0.27,4.99,0.3643835616438356,1012.5753424657535
525,27221235,0.71,False,Noord-Oost,52.39078,4.9519,Entire home/apt,4,2,3,3,209.0,4,1125,True,0,1,4.82,False,52.25,836.0,0.12,0.2,0.26,4.99,0.005479452054794521,1068.6301369863013
526,27239002,0.4700000000000001,False,De Pijp - Rivierenbuurt,52.35244,4.89036,Entire home/apt,2,1,1,5,126.0,4,1125,True,0,1,4.86,False,63.0,504.0,0.05,0.23,0.18,4.99,0.0,630.917808219178
527,27348973,1.0,False,Oud-Oost,52.35663,4.92413,Entire home/apt,4,2,2,10,225.0,5,21,True,0,0,4.8,False,56.25,1125.0,0.05,0.2,0.25,4.99,0.0,1125.0
528,27362571,0.67,False,Bos en Lommer,52.38273,4.85468,Entire home/apt,3,2,2,12,120.0,4,100,True,0,0,4.67,False,40.0,480.0,0.06,0.14,0.15,4.99,0.0,600.0410958904109
529,27410925,0.49000000000000005,False,Zuid,52.35204,4.8574,Entire home/apt,4,2,3,3,156.0,5,1125,True,2,0,5.0,True,39.0,780.0,0.06,0.19,0.18,4.99,0.005479452054794521,1004.6575342465753
530,27426691,0.0,False,Zuid,52.35059,4.8469,Entire home/apt,4,2,1,1,75.0,7,45,True,0,0,5.0,False,18.75,525.0,0.07,0.14,0.17,4.99,0.0,397.8082191780822
531,27520015,0.8300000000000001,False,Oud-Oost,52.35916,4.93348,Entire home/apt,2,1,1,5,112.0,4,10,True,0,0,4.93,False,56.0,448.0,0.09,0.12,0.19,4.99,0.0,560.0
532,27546826,0.5,False,Bos en Lommer,52.38495,4.84922,Entire home/apt,2,1,1,8,110.0,21,30,True,0,0,5.0,False,55.0,2310.0,0.08,0.1,0.19,4.99,0.0,550.0
533,27608003,0.88,False,Noord-West,52.40243,4.91335,Entire home/apt,4,2,4,5,130.0,4,1125,True,0,0,4.83,False,32.5,520.0,0.06,0.14,0.21,4.99,0.010958904109589041,724.6986301369863
534,27755390,0.5,False,Geuzenveld - Slotermeer,52.37344,4.81215,Entire home/apt,4,2,5,6,250.0,7,1125,True,1,0,4.0,False,62.5,1750.0,0.11,0.26,0.26,4.99,0.10410958904109589,1233.5616438356165
535,27774674,0.99,True,Centrum-West,52.37962,4.88769,Entire home/apt,2,1,1,9,300.0,5,180,True,1,4,5.0,True,150.0,1500.0,0.1,0.17,0.25,4.99,0.5917808219178082,1306.13698630137
536,27774794,0.41000000000000003,False,Oud-Noord,52.39994,4.90621,Entire home/apt,3,2,2,1,159.0,4,1125,True,0,0,4.88,False,53.0,636.0,0.07,0.21,0.23,4.99,0.0,795.0
537,27833698,0.0,False,Bos en Lommer,52.37631,4.84774,Entire home/apt,2,1,1,1,89.0,14,31,True,0,0,5.0,False,44.5,1246.0,0.03,0.12,0.15,4.99,0.0,445.0
538,27940393,0.67,False,De Baarsjes - Oud-West,52.36397075185373,4.8530976547488,Entire home/apt,2,1,1,10,169.0,5,30,True,0,0,5.0,False,84.5,845.0,0.07,0.14,0.18,4.99,0.43561643835616437,846.3698630136986
539,28102597,0.95,False,Centrum-West,52.371,4.88275,Entire home/apt,2,1,1,7,189.0,5,8,True,0,0,4.83,True,94.5,945.0,0.08,0.14,0.18,4.99,0.0,945.0
540,28198817,0.89,False,Centrum-Oost,52.37372,4.90541,Entire home/apt,4,2,3,7,271.0,5,1125,True,2,2,4.97,False,67.75,1355.0,0.02,0.13,0.23,4.99,0.2219178082191781,1355.0
541,28215817,0.37,False,Centrum-Oost,52.35945,4.89665,Entire home/apt,2,1,1,5,232.0,4,1125,True,0,2,4.94,False,116.0,928.0,0.09,0.26,0.28,4.99,0.0136986301369863,1160.6164383561643
542,28270449,0.77,False,De Pijp - Rivierenbuurt,52.35494,4.89681,Entire home/apt,4,2,2,15,288.0,7,180,True,13,1,4.55,True,72.0,2016.0,0.05,0.16,0.3,4.99,0.3506849315068493,1204.3835616438357
543,28329497,0.68,False,Centrum-West,52.37035,4.87536,Entire home/apt,3,2,2,11,250.0,7,1125,True,0,0,5.0,False,83.33,1750.0,0.08,0.21,0.35000000000000003,4.99,0.0,1265.2054794520548
544,28448785,0.4,False,Centrum-Oost,52.36206,4.90517,Entire home/apt,4,2,2,11,355.0,7,365,True,5,0,4.61,True,88.75,2485.0,0.07,0.32,0.27,4.99,0.08767123287671233,1792.5342465753424
545,28578641,0.61,False,De Baarsjes - Oud-West,52.36607,4.8748,Entire home/apt,4,2,2,14,275.0,4,1125,True,0,0,4.92,False,68.75,1100.0,0.08,0.16,0.17,4.99,0.0136986301369863,1403.3013698630136
546,28768768,0.79,False,De Pijp - Rivierenbuurt,52.34438,4.90522,Entire home/apt,4,2,2,4,200.0,4,8,True,0,0,4.67,False,50.0,800.0,0.08,0.21,0.23,4.99,0.0273972602739726,1000.0
547,28854693,0.4,False,Bos en Lommer,52.3781,4.85682,Entire home/apt,2,1,1,5,110.0,4,31,True,0,0,4.93,False,55.0,440.0,0.08,0.1,0.17,4.99,0.0,550.0
548,28887550,0.67,False,Watergraafsmeer,52.35336,4.92818,Entire home/apt,4,2,2,12,215.0,5,28,True,0,0,5.0,False,53.75,1075.0,0.1,0.22,0.2,4.99,0.0,952.3972602739726
549,28902322,0.5,False,De Baarsjes - Oud-West,52.37177,4.87368,Entire home/apt,2,1,1,6,115.0,28,30,True,0,0,5.0,False,57.5,3220.0,0.05,0.11,0.17,4.99,0.0,604.3835616438356
550,28983337,1.0,True,De Baarsjes - Oud-West,52.36034,4.86364,Entire home/apt,4,2,3,11,204.0,31,1125,True,0,0,4.95,False,51.0,6324.0,0.09,0.22,0.24,4.99,0.0,1017.7397260273973
551,29071896,0.63,False,Westerpark,52.3824,4.87273,Entire home/apt,2,1,1,8,160.0,10,30,True,0,0,4.87,False,80.0,1600.0,0.07,0.23,0.19,4.99,0.43561643835616437,675.6164383561644
552,29304751,0.98,True,Oud-Noord,52.39666,4.91655,Entire home/apt,4,2,3,13,225.0,4,30,True,0,0,4.94,False,56.25,900.0,0.09,0.07,0.16,4.99,0.0,1125.0
553,29335948,1.0,False,Slotervaart,52.34908,4.8416,Entire home/apt,2,1,1,7,149.0,6,1125,True,0,1,5.0,False,74.5,894.0,0.07,0.12,0.18,4.99,0.0,745.0
554,29350469,0.0,False,Noord-West,52.40865,4.92418,Entire home/apt,4,2,3,6,175.0,7,27,True,0,0,5.0,False,43.75,1225.0,0.06,0.24,0.23,4.99,0.1095890410958904,889.7260273972603
